t,cvfm,mean_hbc,on_target
0.016,0.707267023983966,-0.11380901239553086,0.0
0.095,0.7072153442629276,-0.11237848945608357,0.0
0.111,0.7072111380441376,-0.11569032337880814,0.0
0.127,0.7132373777269734,-0.10648286590777616,0.0
0.14300000000000002,0.7132372847105565,-0.10975341349834279,0.0
0.15900000000000003,0.7132372970265162,-0.11299891982850749,0.0
0.17500000000000004,0.7132372868208596,-0.11622294028392448,0.0
0.19100000000000006,0.7132372661026454,-0.11942973492640255,0.0
0.20700000000000007,0.7132372854465372,-0.1226232502306143,0.0
0.2230000000000001,0.7132372954749925,-0.1258071540075906,0.0
0.2390000000000001,0.7132372942593826,-0.12898479558354217,0.0
0.2550000000000001,0.7132372678649322,-0.13215917189561618,0.0
0.27100000000000013,0.7132364546772392,-0.13533301379522297,0.0
0.28700000000000014,0.7132315735014821,-0.13850268091858753,0.0
0.30300000000000016,0.7132316691907161,-0.14168034255685089,0.0
0.3190000000000002,0.7178537506275292,-0.1485363910089493,0.0
0.3350000000000002,0.7178507066866595,-0.15169218531023876,0.0
0.3510000000000002,0.7178397883051965,-0.1548452630168874,0.0
0.3670000000000002,0.7203102546511992,-0.1581091109914991,0.0
0.38300000000000023,0.7203129410208735,-0.161282754200261,0.0
0.40000000000000024,0.7203129631091717,-0.1644199439140705,0.0
0.41600000000000026,0.7203129644002106,-0.16761325774752836,0.0
0.4320000000000003,0.7203129628833517,-0.17081675163390453,0.0
0.4480000000000003,0.7203129588508094,-0.17403191167165705,0.0
0.4640000000000003,0.7203129480514788,-0.17726097134462385,0.0
0.4810000000000003,0.720312901478033,-0.18046174180375288,0.0
0.49700000000000033,0.7203112901804729,-0.18372983741765891,0.0
0.5130000000000003,0.720195487195101,-0.187093590369365,0.0
0.5300000000000004,0.7201983581103192,-0.19038103481779178,0.0
0.5460000000000004,0.7201935406380799,-0.19376298054164387,0.0
0.5630000000000004,0.7201755166492438,-0.19715527674266378,0.0
0.5790000000000004,0.7199922589699864,-0.1908188024222649,0.0
0.5950000000000004,0.720104941567238,-0.19125166231087973,0.0
0.6120000000000004,0.7201125263180668,-0.19482239042779714,0.0
0.6280000000000004,0.7201114185869899,-0.19869683093004437,0.0
0.6440000000000005,0.7199505600636754,-0.2027475660275316,0.0
0.6600000000000005,0.7200317473088658,-0.1886492463971331,0.0
0.6760000000000005,0.7200323772671621,-0.19314269628064754,0.0
0.6920000000000005,0.7200324310433609,-0.19783692930798163,0.0
0.7080000000000005,0.7200328596099227,-0.20270151199619055,0.0
0.7240000000000005,0.7200331367279148,-0.20768163949709137,0.0
0.7400000000000005,0.7200321180360932,-0.21270805781362678,0.0
0.7560000000000006,0.7200431848046375,-0.21770757725336143,0.0
0.7720000000000006,0.7200435132077992,-0.2226346465333032,0.0
0.7880000000000006,0.7200370381774174,-0.22744684683602923,0.0
0.8040000000000006,0.7170096564175766,-0.23054134788710212,0.0
0.8200000000000006,0.7170213797686287,-0.23510527112281068,0.0
0.8360000000000006,0.7170214455661872,-0.23953979018326646,0.0
0.8520000000000006,0.717019321599101,-0.24387617612787565,0.0
0.8680000000000007,0.7168502655508497,-0.24808330221156766,0.0
0.8840000000000007,0.7168463991817329,-0.2522757614366936,0.0
0.9000000000000007,0.7148722260478493,-0.256042252729165,0.0
0.9160000000000007,0.7180946142420573,-0.24404772311143852,0.0
0.9320000000000007,0.7180952618661973,-0.24812843948721014,0.0
0.9480000000000007,0.7180954079067735,-0.2521982691523272,0.0
0.9630000000000007,0.7180954585009872,-0.2562676181590744,0.0
0.9790000000000008,0.7180952847948965,-0.2603385513657149,0.0
0.9950000000000008,0.7180930925049328,-0.26441721486247716,0.0
1.0110000000000008,0.7180066220596955,-0.26848539510520364,0.0
1.0270000000000008,0.7151720725574587,-0.240628042175911,0.0
1.0440000000000007,0.7168322798938261,-0.2410222274032676,0.0
1.0610000000000006,0.7169179709315406,-0.24505227218179265,0.0
1.0770000000000006,0.7169282420400429,-0.2491538290758369,0.0
1.0930000000000006,0.7169301453293794,-0.25327003115251545,0.0
1.1090000000000007,0.716928775747338,-0.2573910797841188,0.0
1.1250000000000007,0.7168795292045684,-0.2615045709204874,0.0
1.1420000000000006,0.7156519433890225,-0.24888962426122516,0.0
1.1580000000000006,0.717399587404295,-0.23362515552148877,0.0
1.1740000000000006,0.7173994215576461,-0.23770754260664873,0.0
1.1900000000000006,0.7173961499114009,-0.24176078212830085,0.0
1.2060000000000006,0.7168433810389078,-0.2457110013136677,0.0
1.2220000000000006,0.7181650101707645,-0.2310482959580553,0.0
1.2380000000000007,0.7181650300365889,-0.23502083517562858,0.0
1.2540000000000007,0.7181650319310184,-0.23894978508874243,0.0
1.2700000000000007,0.7181650285520823,-0.24283392671411366,0.0
1.2870000000000006,0.7181650236957564,-0.24667079600164388,0.0
1.3030000000000006,0.7181650190390523,-0.25046517259022455,0.0
1.3190000000000006,0.718165010394704,-0.2542165150588027,0.0
1.3350000000000006,0.7181649887679068,-0.25792669420332504,0.0
1.3510000000000006,0.718164924608567,-0.2615979576239007,0.0
1.3670000000000007,0.7181646779228541,-0.2652328583403688,0.0
1.3840000000000006,0.7181629353267953,-0.26883171155655,0.0
1.4010000000000005,0.7180559733767227,-0.2724012624961909,0.0
1.4170000000000005,0.7187566293944987,-0.2624309898102077,0.0
1.4330000000000005,0.7198145172014594,-0.24481697746774686,0.0
1.4490000000000005,0.7210302063528055,-0.21717701263371977,0.0
1.4660000000000004,0.7210339041022878,-0.22048831088918633,0.0
1.4820000000000004,0.7155082914974276,-0.2112112974827815,0.0
1.4980000000000004,0.7138595991609025,-0.21345174386866808,0.0
1.5140000000000005,0.7158085056771075,-0.2003672110477636,0.0
1.5300000000000005,0.7193868416628336,-0.18910331290221435,0.0
1.5460000000000005,0.7181422449966843,-0.19244211159873237,0.0
1.5630000000000004,0.7217551178970412,-0.15834105289777994,0.0
1.5790000000000004,0.7217554382072209,-0.16172993019075663,0.0
1.5950000000000004,0.7217555702731379,-0.16511617470528317,0.0
1.6110000000000004,0.7217556174983009,-0.16850101884484286,0.0
1.6270000000000004,0.7217556244476158,-0.17188554490622757,0.0
1.6430000000000005,0.7217555886263242,-0.1752707560172337,0.0
1.6590000000000005,0.7217554639145846,-0.1786574743883241,0.0
1.6750000000000005,0.7217553909186355,-0.1820468622273408,0.0
1.6910000000000005,0.7217552449788062,-0.18544026340263542,0.0
1.7080000000000004,0.7217522690285694,-0.1888479023567819,0.0
1.7240000000000004,0.7207212059478685,-0.1921790574386307,0.0
1.7400000000000004,0.7222829708220564,-0.1814912038400566,0.0
1.7560000000000004,0.7214634074519487,-0.16973078541611866,0.0
1.7720000000000005,0.7219710994844274,-0.1619822906048209,0.0
1.7880000000000005,0.7219709002707253,-0.16540551716084656,0.0
1.8040000000000005,0.7219702048744525,-0.16884480237025445,0.0
1.8200000000000005,0.7219668089552288,-0.17230000987520167,0.0
1.8370000000000004,0.721940098938081,-0.17574955318525745,0.0
1.8540000000000003,0.7213943266877186,-0.17780717072518315,0.0
1.8700000000000003,0.7217184181011306,-0.17557194022076708,0.0
1.8860000000000003,0.7216800179572169,-0.17910428226661967,0.0
1.9030000000000002,0.7243107258046502,-0.16626999403180737,0.0
1.9190000000000003,0.7243080600032579,-0.1699798630284701,0.0
1.9350000000000003,0.7233216118213884,-0.17384451565374598,0.0
1.9510000000000003,0.723321602735925,-0.17783744367630072,0.0
1.9670000000000003,0.7233214788130926,-0.1820069437310276,0.0
1.9830000000000003,0.7233210715672679,-0.1863562473033713,0.0
1.9990000000000003,0.7233194687620551,-0.1908619536009982,0.0
2.015,0.7233097464316226,-0.1954706817919808,0.0
2.031,0.7230917711355352,-0.20007641795184924,0.0
2.048,0.721512745447832,-0.18665498265006517,0.0
2.064,0.723456726185428,-0.18876612727364456,0.0
2.08,0.7235282562009743,-0.19315735269483408,0.0
2.096,0.7235137929860265,-0.197437130512939,0.0
2.112,0.7241850314947319,-0.18576797234231207,0.0
2.128,0.7236042309881643,-0.17524645169223063,0.0
2.144,0.7234376768290521,-0.17923255436860175,0.0
2.16,0.7226858868305895,-0.16639104294245768,0.0
2.176,0.7226977865385046,-0.1702667166856749,0.0
2.192,0.7227020055514684,-0.17408909756898505,0.0
2.208,0.7227030727501573,-0.17787139854962924,0.0
2.224,0.7227000809372773,-0.18162865156053068,0.0
2.24,0.7221456324233844,-0.18520739423151278,0.0
2.2560000000000002,0.722243215624726,-0.177419443344341,0.0
2.2720000000000002,0.7222430362846984,-0.18108327941598515,0.0
2.2880000000000003,0.7222424360865861,-0.18475563947952772,0.0
2.3040000000000003,0.7222395453960682,-0.18844311266764768,0.0
2.3200000000000003,0.7222085780122868,-0.19214465538868708,0.0
2.337,0.720195038671738,-0.19411084760250172,0.0
2.353,0.7282460585722342,-0.18045379853121177,0.0
2.369,0.7263257373093277,-0.1795048100439171,0.0
2.3850000000000002,0.7302595989156673,-0.17142662366966377,0.0
2.402,0.7356677047215954,-0.1607358735728483,0.0
2.419,0.7355921413746065,-0.16480941679370217,0.0
2.435,0.735081648260509,-0.16821825243671246,0.0
2.452,0.7367374308946184,-0.16335426976201023,0.0
2.468,0.7368323948638218,-0.16770541635189518,0.0
2.485,0.7368146574767644,-0.17233655564681488,0.0
2.501,0.7362106568928044,-0.17716396409930343,0.0
2.517,0.7428737184892932,-0.16535310807594794,0.0
2.533,0.7436308350807336,-0.1557173134372588,0.0
2.549,0.7436798454904469,-0.1602586734075439,0.0
2.565,0.7425897220670965,-0.1530122813319629,0.0
2.582,0.7425841087512668,-0.15723049734506828,0.0
2.598,0.742247800687017,-0.16107836125701552,0.0
2.614,0.7426028259328067,-0.1473658499415054,0.0
2.63,0.7426027226609703,-0.15115439142171344,0.0
2.647,0.7426017345575832,-0.15482342988408274,0.0
2.663,0.7425784442307869,-0.15838395170300812,0.0
2.679,0.741090411125403,-0.14679972154336618,0.0
2.6959999999999997,0.7410894922261382,-0.15017292911343585,0.0
2.7129999999999996,0.7410840226427174,-0.1534824164841549,0.0
2.7289999999999996,0.7410856260357623,-0.15661974132909084,0.0
2.7449999999999997,0.7475403699258535,-0.1493043611583733,0.0
2.7609999999999997,0.7457077293748382,-0.1389103540159452,0.0
2.7769999999999997,0.7456696338652706,-0.14212704050191538,0.0
2.7929999999999997,0.7428099344757161,-0.12923057355995204,0.0
2.8089999999999997,0.7428097739116454,-0.13236162703972418,0.0
2.8249999999999997,0.7428084774497689,-0.1354549737982758,0.0
2.8409999999999997,0.7428082423494539,-0.1385096726462962,0.0
2.8569999999999998,0.7428046731023972,-0.14152809712688083,0.0
2.8739999999999997,0.7427843730799657,-0.14447840768931328,0.0
2.8899999999999997,0.7425863087663443,-0.147046415376684,0.0
2.9059999999999997,0.7461975582613779,-0.13603199677383077,0.0
2.9219999999999997,0.7462063722773301,-0.13897404252033202,0.0
2.9379999999999997,0.7462067547069543,-0.14190101040622694,0.0
2.9539999999999997,0.7462067910262332,-0.14481181835370197,0.0
2.9699999999999998,0.7462067418834651,-0.1477095749336249,0.0
2.9859999999999998,0.7462062326199035,-0.15059742186212377,0.0
3.002,0.7461879915549798,-0.1534745007626544,0.0
3.018,0.7461891598631497,-0.14314813671220317,0.0
3.034,0.7461930025678319,-0.14587328658787918,0.0
3.05,0.746012432337232,-0.14870891285164656,0.0
3.066,0.7460413803813031,-0.13413779898230244,0.0
3.082,0.7459051496216941,-0.1370631523994239,0.0
3.098,0.7454547565537922,-0.13980283588789896,0.0
3.114,0.7425176780494532,-0.12331256565993468,0.0
3.13,0.7421478235548645,-0.12571019311712436,0.0
3.146,0.7387463094641517,-0.11092248209399896,0.0
3.162,0.7402465134467647,-0.09598054566476338,0.0
3.179,0.7400826910730992,-0.0975233814703996,0.0
3.195,0.7484932393054338,-0.09340580393310209,0.0
3.211,0.7484899955157686,-0.09614103306666473,0.0
3.227,0.7485064874034125,-0.09903356400937323,0.0
3.243,0.7552951102993153,-0.09931824573174612,0.0
3.259,0.7554807434358695,-0.1038753581177927,0.0
3.275,0.7554309545356829,-0.087377755154622,0.0
3.291,0.7556361049430881,-0.09360740651120109,0.0
3.307,0.7610193970806756,-0.06047497022903458,0.0
3.323,0.7613218819793722,-0.061786441071845326,0.0
3.339,0.7664685088097482,-0.04638540385576931,0.0
3.355,0.7664789113627544,-0.04913470975263332,0.0
3.371,0.7664813966910771,-0.051994990560971927,0.0
3.388,0.7664264896941743,-0.05493100046082592,0.0
3.405,0.7692335139753552,-0.038871861383866245,0.0
3.421,0.7692328812101171,-0.04213392184508554,0.0
3.4379999999999997,0.7692206825181171,-0.045526228185821555,0.0
3.4549999999999996,0.7679560758449536,-0.04835807989905651,0.0
3.4709999999999996,0.7673632928264922,-0.03461151251431947,0.0
3.4869999999999997,0.7673645982397197,-0.0382881490739877,0.0
3.5029999999999997,0.7673393689297663,-0.04189564208348589,0.0
3.5199999999999996,0.7594759253945713,-0.038993821746372004,0.0
3.5359999999999996,0.765283509349607,-0.011022549871264022,0.0
3.5519999999999996,0.7652779034348183,-0.014244846531750852,0.0
3.5679999999999996,0.765137818793613,-0.017569473074220802,0.0
3.5849999999999995,0.7674343158962135,-0.019397733109719612,0.0
3.6009999999999995,0.766481722523723,-0.021779003117260123,0.0
3.6169999999999995,0.7661493514871508,-0.012261775867295483,0.0
3.6329999999999996,0.7661791631727839,-0.015157260671936585,0.0
3.6489999999999996,0.7661023224195436,-0.018016004704725978,0.0
3.6649999999999996,0.7708253112965318,-0.0058002721830013445,0.0
3.6809999999999996,0.7708830979541275,-0.008965399604534036,0.0
3.6969999999999996,0.7709049314534526,-0.01215649759316567,0.0
3.7129999999999996,0.7710407915188935,-0.01499584734486231,0.0
3.7289999999999996,0.7714711480876103,-0.01730223522835203,0.0
3.7449999999999997,0.771416631327203,-0.016723156754394418,0.0
3.7609999999999997,0.7715625440471684,-0.020186549625345586,0.0
3.7769999999999997,0.7704492588691646,-0.023399243806488643,0.0
3.7929999999999997,0.7704783479694957,-0.026600966654225268,0.0
3.8089999999999997,0.770918326322197,-0.027058764303558965,0.0
3.8259999999999996,0.7722861787631606,-0.02062037629344377,0.0
3.8419999999999996,0.7726319146386725,-0.02266211640668033,0.0
3.8589999999999995,0.7727036451269258,-0.02549412437825996,0.0
3.8749999999999996,0.7725261199854854,-0.028431480035322875,0.0
3.8909999999999996,0.7681314751745495,-0.012919451075953525,0.0
3.9069999999999996,0.7680695172892068,-0.015806698682441566,0.0
3.9229999999999996,0.7678858144524434,-0.018455597930755643,0.0
3.9389999999999996,0.7674953859661938,-0.020467243687848052,0.0
3.9549999999999996,0.7672210192777169,-0.022391483342618593,0.0
3.9709999999999996,0.7670552586056382,-0.02481503852844642,0.0
3.9869999999999997,0.7665860640579012,-0.02670393849485734,0.0
4.004,0.7653750156246399,-0.025068541802952548,0.0
4.021,0.7627462297486962,-0.02618749478631564,0.0
4.037,0.7653989492402318,0.0295817750119405,0.0
4.054,0.7658429191425229,0.04041404071815352,0.0
4.07,0.760990041779681,0.037348537614438834,0.0
4.086,0.7603519976641,0.05308556501568864,0.0
4.102,0.7687607556398112,0.06929133382289139,0.0
4.118,0.7687771678638564,0.06539684237169407,0.0
4.135000000000001,0.7687772959668325,0.061274427496120026,0.0
4.151000000000001,0.7929783157820762,0.1405484627975937,1.0
4.167000000000001,0.7907350288360138,0.14894817385518105,1.0
4.183000000000001,0.7907617432172127,0.14346988137469655,1.0
4.199000000000001,0.790586958077259,0.13821367039143018,1.0
4.215000000000001,0.7892044320997608,0.1497708451521184,1.0
4.231000000000001,0.7897989797268764,0.14483256299324135,1.0
4.247000000000001,0.7897591876063217,0.14226398335449772,0.0
4.263000000000001,0.7897571650609416,0.13985741306031446,0.0
4.279000000000001,0.7897785681683264,0.13786378147510356,0.0
4.295000000000001,0.7863823851839137,0.13542843259370102,0.0
4.311000000000001,0.7893140117414011,0.1519824645132136,0.0
4.327000000000001,0.7893128658818547,0.14934335669784699,0.0
4.343000000000001,0.789305925480058,0.14658770420421866,0.0
4.360000000000001,0.7892528627312285,0.14370611184732224,0.0
4.376000000000001,0.7882329021687426,0.14074911780912916,0.0
4.393000000000002,0.795853000375075,0.15312790136057755,0.0
4.409000000000002,0.7959888812128406,0.1493836961222079,0.0
4.425000000000002,0.7959887496376137,0.14466019488007723,0.0
4.442000000000002,0.7959878658559184,0.138783050677299,0.0
4.458000000000002,0.7959793479337469,0.13158754168079298,0.0
4.474000000000002,0.795611504847084,0.12313543068781692,0.0
4.490000000000002,0.7946013259320884,0.13346107093172926,0.0
4.506000000000002,0.7945472523476839,0.12478460566662022,0.0
4.522000000000002,0.793362439196976,0.13490421997863206,0.0
4.538000000000002,0.792856862562662,0.1291375721707444,0.0
4.554000000000002,0.7957765356533175,0.12667909610220984,0.0
4.570000000000002,0.7957896273515421,0.12138355521813196,0.0
4.586000000000002,0.7959558398210822,0.1178015381164532,0.0
4.602000000000002,0.7963991763373763,0.11375733064282632,0.0
4.619000000000002,0.7964066755353015,0.10875887539173892,0.0
4.6350000000000025,0.7955055136517891,0.10798393782248347,0.0
4.652000000000003,0.795768348311737,0.10284976670106147,0.0
4.669000000000003,0.7959496322849255,0.09706067603318937,0.0
4.685000000000003,0.7958900874348448,0.09148304203092295,0.0
4.7020000000000035,0.7952844804949534,0.08817186963021495,0.0
4.7180000000000035,0.8013773812482541,0.08513702866138641,0.0
4.7340000000000035,0.8105672615305393,0.10249480729553272,0.0
4.7500000000000036,0.8106252566678307,0.09699760846973593,0.0
4.767000000000004,0.8107418415490032,0.09171086634301238,0.0
4.783000000000004,0.8109209318992175,0.08657895152018444,0.0
4.799000000000004,0.8110912270693355,0.0814172704079934,0.0
4.815000000000004,0.8111985874478879,0.07607715502158202,0.0
4.832000000000004,0.8112412160839273,0.07062767322642262,0.0
4.848000000000004,0.8107036555928357,0.06571771526850091,0.0
4.865000000000005,0.8083160478470766,0.07382256583795858,0.0
4.881000000000005,0.8083072290152332,0.0680652717830496,0.0
4.897000000000005,0.8072861000182281,0.06186366269499823,0.0
4.913000000000005,0.8038575716304011,0.06780728172835117,0.0
4.929000000000005,0.8038598933116244,0.061871261615100384,0.0
4.945000000000005,0.8038610652313923,0.05584716617262684,0.0
4.960000000000004,0.8038601972258017,0.0496551747166338,0.0
4.976000000000004,0.8038145121048202,0.04335103437706423,0.0
4.992000000000004,0.8085363319467284,0.056729091333513795,0.0
5.0080000000000044,0.8083089467532971,0.08205836210944266,1.0
5.0240000000000045,0.8121701211271607,0.09144809313752184,1.0
5.0400000000000045,0.8121382214342575,0.08546820825231297,1.0
5.0560000000000045,0.8119309570868113,0.0797630357910435,0.0
5.0720000000000045,0.8119219359488666,0.07448000420049831,0.0
5.0880000000000045,0.8141414745009066,0.11235915616195175,1.0
5.1040000000000045,0.8183318416591236,0.12560400840614672,1.0
5.1200000000000045,0.8199317091764997,0.13876821772846465,1.0
5.136000000000005,0.8176306439141628,0.13351757499450265,1.0
5.152000000000005,0.8175861175060328,0.11239877815320626,1.0
5.168000000000005,0.8173934206693078,0.10389864413670587,1.0
5.184000000000005,0.8168534298498595,0.0984537844233403,1.0
5.201000000000005,0.8160493270747504,0.09316912125771742,1.0
5.217000000000005,0.8156563322747956,0.08872883518930262,0.0
5.233000000000005,0.8107405839175055,0.10790463542557471,1.0
5.250000000000005,0.8117300522586758,0.11805204154141732,1.0
5.266000000000005,0.8102705869037697,0.11388218325838002,1.0
5.282000000000005,0.8153862771526578,0.12142992417305973,1.0
5.298000000000005,0.8147042477185679,0.11321527367213843,1.0
5.314000000000005,0.8148779121104339,0.10725457229195279,1.0
5.330000000000005,0.8142734577395196,0.08419793909774946,1.0
5.346000000000005,0.8128029711283234,0.09474086638177333,1.0
5.362000000000005,0.8169061837038807,0.08333156562583718,1.0
5.379000000000006,0.817065484408224,0.07204589126286592,1.0
5.395000000000006,0.8169511475780804,0.061800598778726484,1.0
5.411000000000006,0.8114407959714233,0.054909953910969,1.0
5.427000000000006,0.8153588273101818,0.05948390213444351,1.0
5.443000000000006,0.8091482911310878,0.055040383225075186,1.0
5.459000000000006,0.8141428355317691,0.07006857514496925,1.0
5.475000000000006,0.8230265544281675,0.07173148172782408,1.0
5.491000000000006,0.8236269494607764,0.06198561230012672,1.0
5.507000000000006,0.8216021551273663,0.04274694854704352,1.0
5.523000000000006,0.8203420445808077,0.03998913845281898,1.0
5.539000000000006,0.8190068302422369,0.0633901821078188,1.0
5.555000000000006,0.8304363518030647,0.0562342918530522,1.0
5.571000000000006,0.8302228761005201,0.03670824502063676,1.0
5.587000000000006,0.8316889724499332,0.02134555033534677,1.0
5.603000000000006,0.8341360371160946,0.013233557471117685,1.0
5.619000000000006,0.8351423494711406,-0.0063335964410591436,1.0
5.635000000000006,0.8350088359611866,-0.02597222239910267,1.0
5.651000000000006,0.833469272651242,-0.02519109106996755,1.0
5.667000000000006,0.8299478083953147,-0.011987631293263159,1.0
